"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"27","RT @EcmoNinja: Signed 3 death certificates from the flu today. Ranged in age 38-61 years old. Normal healthy working people before. #getafl…",FALSE,0,NA,2019-03-08 09:59:45,FALSE,NA,"1103958476034842625",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AJValliant2025",254,TRUE,FALSE,NA,NA
"28","RT @censia_salud: La #vacuna de #influenza es segura y GRATUITA.
Marzo es el último mes en que se aplicará esta vacuna. Y tú, ¿ya te vacuna…",FALSE,0,NA,2019-03-08 07:21:31,FALSE,NA,"1103918652414353408",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AntonioTonord",26,TRUE,FALSE,NA,NA
"29","RT @LolitaOsorio_: ¡Buen día! ☀️

Recuerda mantener ventilado tu hogar y desinfecta superficies.

La #Influenza 🦠 es una enfermedad de orig…",FALSE,0,NA,2019-03-08 05:38:34,FALSE,NA,"1103892744760483840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LUPITABALTAZARL",3,TRUE,FALSE,NA,NA
"30","RT @AMJPublicHealth: BBC piece about employees coming to work when sick (&amp; endangering others in the workplace) cites AJPH study that found…",FALSE,0,NA,2019-03-08 05:24:36,FALSE,NA,"1103889232219627526",NA,"<a href=""https://twitterrific.com/ios"" rel=""nofollow"">Twitterrific for iOS</a>","SpeechTherapist",6,TRUE,FALSE,NA,NA
"31","RT @censia_salud: La #vacuna de #influenza es segura y GRATUITA.
Marzo es el último mes en que se aplicará esta vacuna. Y tú, ¿ya te vacuna…",FALSE,0,NA,2019-03-08 05:24:27,FALSE,NA,"1103889193913053184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JesusRomeroSan2",26,TRUE,FALSE,NA,NA
"32","RT @censia_salud: La #vacunación ayuda a proteger a mujeres durante el embarazo y a sus #bebés hasta los 6 meses después de nacer. #Influen…",FALSE,0,NA,2019-03-08 04:49:02,FALSE,NA,"1103880280408879105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xiomara08382358",6,TRUE,FALSE,NA,NA
"33","RT @censia_salud: La #vacunación ayuda a proteger a mujeres durante el embarazo y a sus #bebés hasta los 6 meses después de nacer. #Influen…",FALSE,0,NA,2019-03-08 04:48:48,FALSE,NA,"1103880219532845058",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","03Jurisdiccion",6,TRUE,FALSE,NA,NA
"34","#Salud | Instituto de @SaludAgs hace un llamado a la población de #Aguascalientes para aplicación de la vacuna de l… https://t.co/z4vVT6b3Qy",FALSE,0,NA,2019-03-08 03:30:00,TRUE,NA,"1103860389694058496",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jornadags",0,FALSE,FALSE,NA,NA
"35","RT @censia_salud: La #vacunación ayuda a proteger a mujeres durante el embarazo y a sus #bebés hasta los 6 meses después de nacer. #Influen…",FALSE,0,NA,2019-03-08 03:10:06,FALSE,NA,"1103855383360094208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MediciRojas",6,TRUE,FALSE,NA,NA
"36","Los niños menores de 5 años, adultos mayores de 60 y mujeres embarazadas, son los principales grupos de riesgo para… https://t.co/ne35ok1K6a",FALSE,0,NA,2019-03-08 02:00:00,TRUE,NA,"1103837740804816897",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","saludjalisco",0,FALSE,FALSE,NA,NA
"37","RT @GenesisHCS: To help stop the spread of the flu, please limit the number of visitors accompanying you when coming to the Genesis Emergen…",FALSE,0,NA,2019-03-08 01:54:06,FALSE,NA,"1103836254616064000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SNezbeth",2,TRUE,FALSE,NA,NA
"38","Quick Exit #BreatheDeep #NoJustKidding #Run #Influenza https://t.co/Njtwe0t3e5",FALSE,0,NA,2019-03-08 01:43:53,FALSE,NA,"1103833686972268544",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","CookiesbyDave",0,FALSE,FALSE,NA,NA
"39","A small-molecule fusion inhibitor of #influenza virus is orally active in mice https://t.co/8hWl7jUExL",FALSE,2,NA,2019-03-08 01:14:00,FALSE,NA,"1103826164790059008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thelonevirologi",0,FALSE,FALSE,NA,NA
"40","RT @thelonevirologi: The human antibody response to #influenza A virus infection and vaccination by ⁦@florian_krammer⁩  https://t.co/S6WqqF…",FALSE,0,NA,2019-03-08 00:20:43,FALSE,NA,"1103812757814685696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CMarizzi",1,TRUE,FALSE,NA,NA
"41","RT @censia_salud: La #vacunación ayuda a proteger a mujeres durante el embarazo y a sus #bebés hasta los 6 meses después de nacer. #Influen…",FALSE,0,NA,2019-03-07 23:53:49,FALSE,NA,"1103805985188184064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nati_61",6,TRUE,FALSE,NA,NA
"42","RT @GenesisHCS: To help stop the spread of the flu, please limit the number of visitors accompanying you when coming to the Genesis Emergen…",FALSE,0,NA,2019-03-07 23:25:14,FALSE,NA,"1103798792397225985",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eromito",2,TRUE,FALSE,NA,NA
"43","La #vacunación ayuda a proteger a mujeres durante el embarazo y a sus #bebés hasta los 6 meses después de nacer.… https://t.co/EdNv0yqeRg",FALSE,8,NA,2019-03-07 22:10:00,TRUE,NA,"1103779859271020544",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","censia_salud",6,FALSE,FALSE,NA,NA
"44","Attention @ambrosia_ca shoppers Doncaster @coldQ1 is there #coldQ natural oral spray designed to help your body fig… https://t.co/ew5L7NsnHg",FALSE,1,NA,2019-03-07 22:00:29,TRUE,NA,"1103777463262314497",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","coldQ1",0,FALSE,FALSE,NA,NA
"45","RT @Salud_Hidalgo: Acude a tu unidad médica más cercana y vacúnate contra la #Influenza recuerda es totalmente gratuita y segura #CuidaTuSa…",FALSE,0,NA,2019-03-07 21:53:36,FALSE,NA,"1103775733397241856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VoluntariadoSSH",4,TRUE,FALSE,NA,NA
"46","Antiviral agents compared for treatment of #influenza: https://t.co/Fm8gNcTowl",FALSE,0,NA,2019-03-07 21:40:03,FALSE,NA,"1103772323138678784",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","medicalbag",0,FALSE,FALSE,NA,NA
"47","RT @prepsummit: The 2019 Preparedness Summit offers sharing sessions geared towards preparing #publichealth professionals for a possible #i…",FALSE,0,NA,2019-03-07 21:39:07,FALSE,NA,"1103772088740048896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RobertaLavin",1,TRUE,FALSE,NA,NA
"48","The 2019 Preparedness Summit offers sharing sessions geared towards preparing #publichealth professionals for a pos… https://t.co/k1B0h02RUO",FALSE,2,NA,2019-03-07 21:30:16,TRUE,NA,"1103769859916263424",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","prepsummit",1,FALSE,FALSE,NA,NA
"49","Me dio #influenza y hoy volví a trabajar pensando que me iban a tratar como la peste y nadie se me acercaría pero e… https://t.co/ReVbdfzd8l",FALSE,0,NA,2019-03-07 21:26:41,TRUE,NA,"1103768960191754240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dianabacaruiz",0,FALSE,FALSE,NA,NA
"50","RT @DonnaYoungDC: Also see my interview w/ #NIH Fauci from last week on universal #flu vaccine &amp; #NIAID's strategic plan here: https://t.co…",FALSE,0,NA,2019-03-07 21:25:52,FALSE,NA,"1103768755337748480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StormWatchGirl",3,TRUE,FALSE,NA,NA
"51","RT @DonnaYoungDC: Also see my interview w/ #NIH Fauci from last week on universal #flu vaccine &amp; #NIAID's strategic plan here: https://t.co…",FALSE,0,NA,2019-03-07 21:24:57,FALSE,NA,"1103768521048289289",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","xileenie",3,TRUE,FALSE,NA,NA
"52","RT @NJDeptofHealth: Our #Influenza Honor Roll recognizes institutions promoting #flu prevention this season! 

We are accepting submissions…",FALSE,0,NA,2019-03-07 21:19:38,FALSE,NA,"1103767184453627905",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","1_samuelvieira",2,TRUE,FALSE,NA,NA
"53","RT @Salud_Hidalgo: Acude a tu unidad médica más cercana y vacúnate contra la #Influenza recuerda es totalmente gratuita y segura #CuidaTuSa…",FALSE,0,NA,2019-03-07 20:25:59,FALSE,NA,"1103753683530104832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LuisEnriqueC_",4,TRUE,FALSE,NA,NA
"54","#Influenza is now widespread in Minnesota. It's not too late to get your vaccination to keep you and others healthy! https://t.co/1OACPrx9wX",FALSE,1,NA,2019-03-07 20:10:49,FALSE,NA,"1103749864561754114",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MinnPharmAssoc",0,FALSE,FALSE,NA,NA
"55","How flu season can affect hospital finances https://t.co/i9e7OJdZFr #flu #influenza #revenuecycle #revcycle https://t.co/6tOuvnorOx",FALSE,1,NA,2019-03-07 20:03:02,FALSE,NA,"1103747907876937728",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Change_HC",0,FALSE,FALSE,NA,NA
"56","RT @censia_salud: ¡Cuídate! Si vives con #VIH es importante que te vacunes contra la #Influenza #Protégete #Prevención https://t.co/JS7VByV…",FALSE,0,NA,2019-03-07 19:50:51,FALSE,NA,"1103744839592656897",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CriseldaHdz",12,TRUE,FALSE,NA,NA
"57","#Influenza is still spreading in #Vermont, Remember that the #flu can be dangerous &amp; sometimes fatal. Take steps to… https://t.co/7bEBqW5Ni8",FALSE,1,NA,2019-03-07 19:39:30,TRUE,NA,"1103741984785731585",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","healthvermont",0,FALSE,FALSE,NA,NA
"58","To help stop the spread of the flu, please limit the number of visitors accompanying you when coming to the Genesis… https://t.co/G5KfeJjPuD",FALSE,1,NA,2019-03-07 19:24:27,TRUE,NA,"1103738198293921792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GenesisHCS",2,FALSE,FALSE,NA,NA
"59","#GeorgiaState researcher Dr. Baozhong Wang is fighting #influenza #TheStateWay! He's received a $3.86 million feder… https://t.co/e6x2Z1WduL",FALSE,1,NA,2019-03-07 19:20:13,TRUE,NA,"1103737132831727617",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","gsu_news",0,FALSE,FALSE,NA,NA
"60","Creo que tengo #influenza y yo q creí k ahora sí era una mega gripe! https://t.co/iUzwcUVuiC",FALSE,0,NA,2019-03-07 19:14:51,FALSE,NA,"1103735780135051264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leosunset",0,FALSE,FALSE,NA,NA
"61","Alguien sabe si hay epidemia de gripe o influenza? Sé de al menos una escuela que cerró por una semana debido a tantos casos de #influenza",FALSE,1,NA,2019-03-07 19:06:38,FALSE,NA,"1103733713412739072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leosunset",1,FALSE,FALSE,NA,NA
"62","I've tried to write a tweet like 10 times and I ended up deleting all of them. I'm just excited it's my birthday an… https://t.co/ZKwzGli0Ee",FALSE,5,NA,2019-03-07 19:06:22,TRUE,NA,"1103733647188938752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmandaGrrrace",0,FALSE,FALSE,NA,NA
"63","RT @epoanci: En esta semana se llevó a cabo la difusión en la comunidad escolar de medidas de prevención de la #Influenza. #EscuelasFuertes…",FALSE,0,NA,2019-03-07 19:04:42,FALSE,NA,"1103733227578109952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoseRaOC",1,TRUE,FALSE,NA,NA
"64","En esta semana se llevó a cabo la difusión en la comunidad escolar de medidas de prevención de la #Influenza.… https://t.co/H3KFr3hDw2",FALSE,2,NA,2019-03-07 18:49:18,TRUE,NA,"1103729351613394944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","epoanci",1,FALSE,FALSE,NA,NA
"65","RT @AMJPublicHealth: BBC piece about employees coming to work when sick (&amp; endangering others in the workplace) cites AJPH study that found…",FALSE,0,NA,2019-03-07 18:38:53,FALSE,NA,"1103726732304101378",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","APHAMCH",6,TRUE,FALSE,NA,NA
"66","RT @EBmedicine: #Tamiflu (oseltamivir) is the most common ""treatment"" for #influenza, and a 2015 meta-analysis  found a 21% shorter time to…",FALSE,0,NA,2019-03-07 18:16:51,FALSE,NA,"1103721183743299585",NA,"<a href=""https://meta-evidence.co.uk"" rel=""nofollow"">Systematic Review Bot</a>","EvidenceRobot",1,TRUE,FALSE,NA,NA
"67","#Tamiflu (oseltamivir) is the most common ""treatment"" for #influenza, and a 2015 meta-analysis  found a 21% shorter… https://t.co/YxG0DnDb9R",FALSE,0,NA,2019-03-07 18:15:01,TRUE,NA,"1103720722701127680",NA,"<a href=""https://www.semrush.com/"" rel=""nofollow"">SEMrush Social Media Tool</a>","EBmedicine",1,FALSE,FALSE,NA,NA
"68","Recuerden que la vacuna protege también durante los brotes interestacionales (entre marzo y octubre) y es la mejor… https://t.co/IN3HJh9vwv",FALSE,0,NA,2019-03-07 18:07:57,TRUE,NA,"1103718948053413888",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","CurarseEnSalud",0,FALSE,FALSE,NA,NA
"69","RT @ISID_org: Check out the March Issue of the International Journal of Infectious Diseases #IJID #openaccess #hepatitis #antibioticresista…",FALSE,0,NA,2019-03-07 16:44:53,FALSE,NA,"1103698041813565440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sabeehahv",1,TRUE,FALSE,NA,NA
"70","RT @Salud_Hidalgo: Acude a tu unidad médica más cercana y vacúnate contra la #Influenza recuerda es totalmente gratuita y segura #CuidaTuSa…",FALSE,0,NA,2019-03-07 16:25:55,FALSE,NA,"1103693266782965760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DUME_SSH",4,TRUE,FALSE,NA,NA
"71","¡No es momento de bajar la guardia contra el #virus de la #influenza: SVG!
 https://t.co/mUSndIeVBk",FALSE,0,NA,2019-03-07 16:22:56,FALSE,NA,"1103692518280101890",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","elcircotv",0,FALSE,FALSE,NA,NA
"72","¡Buen día! ☀️

Recuerda mantener ventilado tu hogar y desinfecta superficies.

La #Influenza 🦠 es una enfermedad de… https://t.co/6TheOSwPlz",FALSE,7,NA,2019-03-07 16:15:21,TRUE,NA,"1103690608550522880",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","LolitaOsorio_",3,FALSE,FALSE,NA,NA
"73","Acude a tu unidad médica más cercana y vacúnate contra la #Influenza recuerda es totalmente gratuita y segura… https://t.co/HGcaSHX65U",FALSE,4,NA,2019-03-07 16:15:08,TRUE,NA,"1103690553529679876",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Salud_Hidalgo",4,FALSE,FALSE,NA,NA
"74","¡No es momento de bajar la #guardia contra el #virus de la #influenza: SVG! https://t.co/3ypvvdWsgy",FALSE,0,NA,2019-03-07 15:49:05,FALSE,NA,"1103683998394576898",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","elcircotv",0,FALSE,FALSE,NA,NA
"75","Check out the March Issue of the International Journal of Infectious Diseases #IJID #openaccess #hepatitis… https://t.co/MIcZtAoKNh",FALSE,2,NA,2019-03-07 15:45:05,TRUE,NA,"1103682993615454217",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","ISID_org",1,FALSE,FALSE,NA,NA
"76","RT @CDCDirector: Vaccinations save lives, protect our children, and are one of our greatest public health achievements. We should fear #mea…",FALSE,0,NA,2019-03-07 15:08:15,FALSE,NA,"1103673721666060289",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HHSRegion8",19,TRUE,FALSE,NA,NA
"77","Mayo Clinic Minute: The Flu Season Is Not Over And It's Not Too Late To Get A Flu Shot #Influenza #FluShot https://t.co/izCBIxKTd6",FALSE,0,NA,2019-03-07 15:07:22,FALSE,NA,"1103673499107905536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bossoft",0,FALSE,FALSE,NA,NA
"78","RT @censia_salud: La #vacuna de #influenza es segura y GRATUITA.
Marzo es el último mes en que se aplicará esta vacuna. Y tú, ¿ya te vacuna…",FALSE,0,NA,2019-03-07 14:55:09,FALSE,NA,"1103670425719050247",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HRAEOAX",26,TRUE,FALSE,NA,NA
"79","RT @censia_salud: Si estás embarazada, es muy importante vacunarte contra la #influenza en esta temporada de frío.
Marzo es el último mes e…",FALSE,0,NA,2019-03-07 14:24:10,FALSE,NA,"1103662627165634560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nevarezgonzalo",16,TRUE,FALSE,NA,NA
